id,hi_int_prncp_pd,acc_now_delinq,acc_open_past_24mths,addr_state,annual_inc,application_type,avg_cur_bal,bc_util,delinq_2yrs,delinq_amnt,dti,earliest_cr_line,emp_length,emp_title,grade,home_ownership,initial_list_status,int_rate,last_credit_pull_d,loan_amnt,mort_acc,num_sats,num_tl_120dpd_2m,num_tl_90g_dpd_24m,num_tl_30dpd,out_prncp_inv,pub_rec,pub_rec_bankruptcies,purpose,sub_grade,term,tot_coll_amt,tot_cur_bal,total_rec_late_fee,verification_status
4318,0,0,5,NH,42000,Individual,5476,87.8,0,0,25.8,1993,10,Administrative Assistant,D,MORTGAGE,f,16.49,2018,13850,1,8,0,0,0,0,1,1,debt_consolidation,D3,36,0,38332,0,1
4319,0,0,1,DC,42000,Individual,3746,83.7,0,0,15,2008,3,Administrative Assistant,D,RENT,w,16.55,2018,10000,0,6,0,0,0,0,0,0,moving,D2,36,0,22473,0,0
4320,0,0,2,LA,54000,Individual,22642,81.8,1,0,27.02,1988,10,Administrative Assistant,D,MORTGAGE,w,18.94,2019,2000,5,9,0,0,0,1915.95,0,0,medical,D2,36,0,203780,0,1
4321,0,0,7,FL,40000,Individual,1100,18.2,0,0,15.06,1999,10,Customer service,B,MORTGAGE,f,9.17,2018,5000,0,15,0,0,0,0,0,0,debt_consolidation,B2,36,0,14303,0,0
4322,0,0,9,CA,52000,Individual,4075,4.6,0,0,27.95,2008,2,Customer service,C,RENT,w,13.33,2018,11200,0,11,0,0,0,0,0,0,debt_consolidation,C3,36,288,40751,0,1
4323,0,0,3,CA,60000,Individual,860,76.3,0,0,4.48,2006,4,Customer service,C,RENT,f,13.35,2019,6000,0,8,0,0,0,0,0,0,debt_consolidation,C2,36,0,6876,0,0
4324,0,0,9,GA,37000,Individual,4897,70.2,0,0,25.75,1989,1,Customer service,B,MORTGAGE,w,9.16,2019,5000,0,29,0,0,0,0,0,0,credit_card,B2,36,307,142015,15,1
4325,0,0,2,FL,11500,Individual,1923,44.9,0,0,13.47,2008,1,Cook,B,RENT,w,10.99,2019,2700,0,11,0,0,0,0,0,0,credit_card,B3,36,0,21151,0,0
4326,0,0,2,CA,39360,Individual,2242,91.8,0,0,27.59,2004,6,Cook,C,RENT,w,14.16,2017,14900,0,9,0,0,0,0,0,0,credit_card,C2,36,0,20182,0,0
4327,0,0,8,CA,110000,Individual,1746,15.4,0,0,11.44,2005,10,Cook,B,RENT,f,11.99,2019,20000,0,14,0,0,0,0,0,0,debt_consolidation,B5,36,0,24444,0,0
4328,0,0,0,NY,80000,Individual,1460,97.4,0,0,8.6,2001,10,Cook,B,RENT,w,11.49,2019,15000,0,10,0,0,0,5140.22,0,0,debt_consolidation,B5,36,0,14595,0,1
4329,0,0,8,NC,47500,Individual,6254,0.8,0,0,5.13,2002,9,Operations Manager,B,MORTGAGE,w,9.44,2019,12000,3,13,0,0,0,0,0,0,major_purchase,B1,60,0,81299,0,0
4330,0,0,5,CO,165000,Individual,31866,59.3,0,0,22.3,1984,10,Operations Manager,A,MORTGAGE,w,5.31,2019,40000,4,15,0,0,0,31652.21,0,0,debt_consolidation,A1,36,0,477989,0,1
4331,0,0,3,FL,72000,Individual,4218,94.9,0,0,14.13,2002,9,Operations Manager,C,RENT,w,15.59,2017,26400,2,5,0,0,0,0,0,0,credit_card,C5,60,0,21090,0,1
4332,0,0,7,FL,102000,Individual,28111,50.6,0,0,18.69,1997,10,Operations Manager,A,MORTGAGE,w,7.89,2019,7000,9,20,0,0,0,217.55,0,0,debt_consolidation,A5,36,0,506004,0,0
4333,0,0,10,FL,105000,Individual,6179,83.7,0,0,27.23,1995,5,Operations Manager,C,RENT,f,15.31,2019,18000,1,11,0,0,0,0,1,1,debt_consolidation,C4,36,0,67972,0,1
4334,0,0,2,IL,88000,Individual,14794,72.7,0,0,19.21,1998,10,Operations Manager,A,MORTGAGE,w,7.35,2019,13000,1,14,0,0,0,8280.88,1,1,debt_consolidation,A4,36,50,192319,0,0
4335,0,0,4,CA,75000,Individual,29682,33.7,0,0,8.26,2001,10,Operations Manager,B,MORTGAGE,w,10.49,2019,18000,4,8,0,0,0,0,0,0,debt_consolidation,B3,60,0,178093,0,0
4336,0,0,6,CA,112000,Individual,1598,90.1,0,0,2.6,2011,7,Operations Manager,D,RENT,w,20,2019,20000,0,7,0,0,0,16176.19,0,0,debt_consolidation,D4,60,0,11185,0,1
4337,0,0,3,CA,98000,Individual,5214,15.7,0,0,17.66,2001,8,Operations Manager,A,RENT,w,6.24,2018,12000,1,10,0,0,0,0,0,0,debt_consolidation,A2,36,0,52135,0,1
4338,0,0,0,CA,100000,Individual,16242,92,0,0,14.39,1998,10,Operations Manager,C,RENT,w,13.99,2018,27000,0,3,0,0,0,0,0,0,debt_consolidation,C3,60,0,48726,0,0
4339,0,0,1,CA,139000,Individual,5169,99.6,1,0,12.91,1995,10,Operations Manager,C,MORTGAGE,w,11.99,2019,24000,2,14,0,0,0,11339.49,1,0,debt_consolidation,C1,60,0,56854,0,0
4340,0,0,5,CA,100000,Individual,3255,11.8,2,0,14.76,2003,10,Operations Manager,C,RENT,f,13.33,2019,5000,0,12,0,0,0,0,0,0,other,C3,36,481,39055,0,1
4341,0,0,1,CA,88000,Individual,4638,5.6,0,0,11.09,1994,3,Operations Manager,C,RENT,f,17.1,2016,33600,8,4,0,0,0,0,0,0,major_purchase,C5,60,0,18552,0,1
4342,0,0,7,OH,62100,Individual,3677,74.7,0,0,21.64,1999,10,Operations Manager,B,RENT,w,8.18,2019,8500,1,16,0,0,0,0,0,0,debt_consolidation,B1,36,0,58830,0,1
4343,0,0,3,OH,86000,Individual,53692,86.6,1,0,21.31,1995,10,Operations Manager,E,MORTGAGE,w,24.37,2019,1000,3,8,0,0,0,748.23,0,0,other,E2,36,3876,429532,0,1
4344,0,0,9,OH,41000,Joint App,5984,94.5,1,0,48.3,1993,10,Operations Manager,C,MORTGAGE,w,13.99,2018,20000,3,11,0,0,0,0,2,0,debt_consolidation,C3,36,0,65820,0,1
4345,0,0,5,NY,82500,Individual,12215,18.3,0,0,27.74,1999,2,Operations Manager,C,OWN,w,15.99,2018,15000,2,9,0,0,0,0,0,0,home_improvement,C5,60,0,109938,0,0
4346,0,0,3,TX,86000,Individual,12729,91.5,1,0,20.25,2006,2,Operations Manager,D,OWN,w,21.85,2019,20000,1,20,0,0,0,0,0,0,credit_card,D5,36,0,241843,0,1
4347,0,0,2,TX,60000,Individual,2736,42,0,0,16.29,2002,2,Operations Manager,B,RENT,w,9.16,2019,15000,0,8,0,0,0,1878.73,0,0,debt_consolidation,B2,36,3268,21888,23.91,1
4348,0,0,4,TX,60000,Individual,17505,28.6,0,0,33.2,1993,7,Operations Manager,E,MORTGAGE,f,21.99,2016,22800,2,11,0,0,0,0,0,0,debt_consolidation,E5,60,0,175048,0,1
4349,0,0,3,PA,47700,Individual,15462,20.9,0,0,15.7,2010,10,Operations Manager,B,MORTGAGE,w,9.43,2019,6000,1,9,0,0,0,4342.43,1,1,debt_consolidation,B1,36,721,139161,0,0
4350,0,0,6,GA,117000,Individual,7753,86.1,0,0,11.05,1994,7,Operations Manager,C,OWN,w,16.02,2019,18000,1,7,0,0,0,0,2,1,debt_consolidation,C5,36,0,54271,31.65,1
4351,0,0,3,GA,55000,Individual,26898,54.4,0,0,19.92,2001,10,Operations Manager,B,RENT,f,10.75,2018,5000,2,5,0,0,0,0,0,0,debt_consolidation,B4,36,128,134492,0,1
4352,0,0,5,MI,90000,Individual,5576,71,6,0,17.23,2004,2,Operations Manager,C,RENT,w,13.49,2018,12000,1,19,0,0,0,0,0,0,debt_consolidation,C2,36,0,105939,0,1
4353,0,0,5,IN,70772,Individual,2995,8.8,0,0,18.12,2005,5,Operations Manager,A,RENT,w,6.49,2018,8000,0,15,0,0,0,0,0,0,other,A2,36,0,41923,0,0
4354,0,0,4,VA,142000,Individual,43943,63.6,0,0,25.74,2000,1,Operations Manager,A,MORTGAGE,w,5.32,2019,40000,4,11,0,0,0,24103.49,0,0,credit_card,A1,36,0,483368,0,1
4355,0,0,3,WI,55000,Individual,773,35,0,0,2.71,1992,5,Operations Manager,B,RENT,f,8.24,2019,12000,5,7,0,0,0,0,1,1,debt_consolidation,B1,36,0,5410,0,0
4356,0,0,1,MD,104000,Individual,21900,26.4,0,0,6.8,2000,10,Operations Manager,A,MORTGAGE,w,6.49,2016,21000,3,10,0,0,0,0,0,0,debt_consolidation,A2,36,0,175196,0,1
4357,0,0,3,MD,110000,Individual,22276,40.8,0,0,31.5,1992,10,Operations Manager,B,MORTGAGE,w,9.44,2019,15000,2,16,0,0,0,6767.28,0,0,debt_consolidation,B1,36,0,334145,0,0
4358,0,0,4,AZ,90000,Individual,57091,29.5,0,0,13.8,1983,10,Operations Manager,B,RENT,w,9.44,2018,32000,2,11,0,0,0,0,0,0,debt_consolidation,B1,60,0,570914,0,0
4359,0,0,0,AZ,70000,Individual,28843,86.6,0,0,12.14,2007,9,Operations Manager,A,MORTGAGE,w,5.32,2019,5000,2,7,0,0,0,2460.31,0,0,medical,A1,36,0,173057,0,1
4360,0,0,3,MA,76000,Individual,28175,71.2,0,0,19.06,2005,10,Operations Manager,B,MORTGAGE,w,8.39,2018,6025,3,11,0,0,0,0,0,0,other,B1,36,0,309924,0,1
4361,0,0,6,MA,49000,Individual,16324,49.7,1,0,14.01,2002,5,Operations Manager,C,MORTGAGE,w,14.46,2017,21550,3,17,0,0,0,0,0,0,debt_consolidation,C4,36,0,228541,0,1
4362,0,0,12,NH,62500,Individual,11220,27.5,0,0,16.06,2000,1,Operations Manager,C,OWN,w,13.49,2018,16000,2,18,0,0,0,0,0,0,home_improvement,C2,60,0,201967,0,1
4363,0,0,3,LA,57000,Individual,4557,97.7,0,0,30.84,1998,2,Operations Manager,C,RENT,w,15.31,2019,7000,0,8,0,0,0,0,1,0,other,C5,36,0,36457,0,1
4364,0,0,6,MN,75000,Individual,27310,43.5,1,0,21.28,1986,2,Operations Manager,D,OWN,w,15.61,2017,24250,5,18,0,0,0,0,0,0,debt_consolidation,D1,36,0,409651,0,1
4365,0,0,5,MN,60000,Individual,11933,16.8,0,0,28.84,1997,7,Operations Manager,A,MORTGAGE,f,7.26,2019,18000,5,14,0,0,0,7366.33,0,0,debt_consolidation,A4,60,0,155129,0,0
4366,0,0,6,RI,78500,Individual,30785,50.6,0,0,7.05,2004,10,Operations Manager,A,MORTGAGE,w,7.21,2019,7000,2,7,0,0,0,3563.5,0,0,credit_card,A3,36,0,215493,0,0
4367,0,0,4,FL,41000,Individual,11934,29.8,0,0,17.62,2003,3,account manager,C,MORTGAGE,f,12.99,2019,11500,2,12,0,0,0,0,0,0,debt_consolidation,C1,60,0,143210,0,0
4368,0,0,2,NC,60000,Individual,11237,51.5,0,0,27.5,1971,6,Manager,A,MORTGAGE,w,7.21,2018,3000,2,13,0,0,0,0,0,0,vacation,A3,36,0,146084,0,0
4369,0,0,2,NC,50000,Individual,2699,39.2,0,0,13.3,2002,10,Manager,C,OWN,w,13.49,2017,10000,0,5,0,0,0,0,0,0,debt_consolidation,C2,36,0,13494,0,0
4370,0,0,0,NC,190000,Individual,5106,66.6,0,0,15.5,1996,1,Manager,A,RENT,w,6.24,2019,15000,2,14,0,0,0,0,0,0,house,A2,36,0,66372,0,0
4371,0,0,3,NC,42900,Individual,27914,67.4,0,0,26.29,2012,4,Manager,C,MORTGAGE,w,16.91,2019,10000,1,8,0,0,0,8957.77,0,0,debt_consolidation,C5,36,160,223315,0,1
4372,0,0,9,NC,98000,Individual,19795,66.1,0,0,26.18,2001,10,Manager,A,MORTGAGE,w,7.89,2019,26875,2,21,0,0,0,0,0,0,debt_consolidation,A5,36,0,395896,0,1
4373,0,0,5,NC,55000,Individual,3184,64.8,0,0,25.55,2004,9,Manager,C,RENT,f,11.99,2018,8000,0,9,0,0,0,0,1,1,credit_card,C1,36,0,28654,0,1
4374,0,0,8,NC,32000,Individual,1249,12.6,1,0,23.78,2010,2,Manager,C,RENT,f,14.99,2016,10000,0,15,0,0,0,0,0,0,debt_consolidation,C5,36,0,18734,0,1
4375,0,0,7,CT,50000,Individual,4542,28.5,0,0,7.95,2006,3,Manager,A,MORTGAGE,w,6.71,2019,15000,2,22,0,0,0,10731.64,0,0,debt_consolidation,A3,36,0,99915,0,1
4376,0,0,5,CT,100000,Individual,24962,61.5,0,0,25.25,2003,1,Manager,B,MORTGAGE,w,10.99,2019,15000,3,12,0,0,0,0,0,0,debt_consolidation,B4,60,0,299544,0,0
4377,0,0,9,CT,62000,Individual,16529,55,0,0,17.11,2002,7,Manager,D,MORTGAGE,w,19.03,2019,10000,1,17,0,0,0,6242.85,0,0,credit_card,D3,36,0,280991,0,1
4378,0,0,4,CT,87000,Individual,4370,10.8,1,0,6.87,2006,3,Manager,A,RENT,w,7.39,2019,1200,0,12,0,1,0,110.32,0,0,major_purchase,A4,36,0,52439,0,0
4379,0,0,7,CT,78000,Individual,37904,44.6,0,0,10.74,2005,5,Manager,B,OWN,f,10.47,2019,6000,1,8,0,0,0,5274.55,0,0,other,B2,36,0,303235,0,1
4380,0,0,5,CT,135000,Individual,6916,51.4,0,0,13.7,1989,10,Manager,B,RENT,f,12.49,2017,35000,0,9,0,0,0,0,0,0,credit_card,B4,36,0,62244,0,1
4381,0,0,4,MO,100000,Individual,19747,55.3,0,0,26.2,2002,10,Manager,A,MORTGAGE,w,7.46,2019,11500,4,12,0,0,0,9059.31,0,0,credit_card,A4,36,0,217212,0,0
4382,0,0,2,MO,50000,Individual,15041,74.1,0,0,22.71,2003,1,Manager,C,MORTGAGE,w,16.2,2019,17600,3,11,0,0,0,0,0,0,credit_card,C4,60,0,165449,0,1
4383,0,0,4,MO,40500,Individual,2204,76.8,0,0,22.19,2003,5,Manager,B,RENT,w,11.05,2019,8000,0,12,0,0,0,6443.04,0,0,debt_consolidation,B4,36,0,26445,0,0
4384,0,0,5,OK,105000,Individual,29787,97.2,0,0,24.7,2004,10,Manager,E,MORTGAGE,w,18.99,2018,21000,4,11,0,0,0,0,1,0,debt_consolidation,E3,60,0,327658,0,1
4385,0,0,5,OK,40000,Individual,10832,56.7,0,0,32.82,1991,10,Manager,E,MORTGAGE,f,25.82,2019,1500,1,16,0,0,0,0,0,0,home_improvement,E4,36,0,162474,0,1
4386,0,0,1,CO,75000,Individual,1713,21.4,0,0,7.5,2006,4,Manager,A,MORTGAGE,w,6.19,2019,5800,0,5,0,0,0,4140.04,0,0,debt_consolidation,A2,36,0,8564,0,0
4387,0,0,6,CO,78000,Individual,4949,43.8,0,0,14.71,2003,10,Manager,A,RENT,w,7.34,2019,3000,1,11,0,0,0,0,1,1,debt_consolidation,A4,36,628,54442,0,0
4388,0,0,4,CO,75000,Individual,9950,94.6,0,0,25.81,2003,7,Manager,C,RENT,w,13.18,2019,10200,0,15,0,0,0,0,0,0,debt_consolidation,C3,36,0,149250,0,1
4389,0,0,9,CO,45000,Individual,4100,41.1,0,0,32.13,1993,10,Manager,B,MORTGAGE,f,11.44,2017,11000,4,27,0,0,0,0,1,1,debt_consolidation,B4,36,0,110712,0,1
4390,0,0,2,CO,115000,Individual,21839,74.2,1,0,10.34,1999,10,Manager,A,MORTGAGE,f,6.49,2017,16000,4,9,0,0,0,0,0,0,debt_consolidation,A2,36,0,174709,0,1
4391,0,0,2,OR,33120,Individual,7489,27.5,0,0,25.22,2005,8,Manager,B,RENT,w,10.47,2019,5000,0,5,0,0,0,4518.44,1,1,debt_consolidation,B2,36,0,37444,0,0
4392,0,0,2,OR,60941,Individual,22791,75.6,0,0,20.13,1991,10,Manager,B,MORTGAGE,w,8.49,2019,12600,3,13,0,0,0,0,0,0,credit_card,B1,36,0,250696,0,0
4393,0,0,3,OR,54000,Individual,5469,50.9,0,0,34.93,2001,8,Manager,B,RENT,w,10.91,2019,15000,0,20,0,0,0,10137.37,1,1,credit_card,B4,36,646,103915,0,0
4394,0,0,14,OR,130000,Individual,2513,25,0,0,11.26,1990,4,Manager,A,RENT,f,7.99,2019,13600,4,17,0,0,0,5289.44,1,1,other,A5,36,0,42719,0,1
4395,0,0,7,OR,75000,Joint App,22561,8.6,0,0,17.91,2004,1,Manager,A,MORTGAGE,w,6.72,2019,12000,3,8,0,0,0,7857.46,0,0,credit_card,A3,36,0,180485,0,0
4396,0,0,6,FL,65000,Individual,598,10.5,0,0,2.7,2010,3,Manager,A,RENT,w,6.11,2019,10000,0,17,0,0,0,9234.71,0,0,debt_consolidation,A1,36,0,10163,0,0
4397,0,0,5,FL,135000,Individual,15244,33.7,1,0,5.04,1989,2,Manager,C,RENT,w,15.59,2016,30000,4,12,0,0,0,0,0,0,debt_consolidation,C5,36,0,182933,0,1
4398,0,0,3,FL,56600,Individual,2440,39.1,0,0,16.59,2007,10,Manager,A,MORTGAGE,w,7.21,2019,25000,0,11,0,0,0,14551.03,0,0,credit_card,A3,36,0,24396,0,0
4399,0,0,1,FL,90000,Individual,6739,63.4,2,0,21.88,1986,10,Manager,B,MORTGAGE,w,8.39,2019,24000,1,19,0,2,0,0,0,0,debt_consolidation,B1,36,0,114561,0,0
4400,0,0,2,FL,72000,Individual,37295,96,0,0,20.78,2001,10,Manager,B,RENT,w,10.42,2019,3500,1,10,0,0,0,2077.84,0,0,car,B3,36,0,372949,0,0
4401,0,0,2,FL,70000,Individual,2165,54.6,3,0,15.89,2007,10,Manager,C,RENT,w,15.05,2019,24000,1,10,0,1,0,18574.97,0,0,debt_consolidation,C4,60,65,21647,0,1
4402,0,0,9,FL,42000,Individual,1899,30.7,0,0,24.67,2000,10,Manager,B,OWN,w,9.75,2018,17000,0,20,0,0,0,0,0,0,credit_card,B3,60,0,37989,0,1
4403,0,0,8,FL,120000,Individual,3053,17.5,0,0,23.89,1998,9,Manager,D,MORTGAGE,w,16.99,2019,35000,3,18,0,0,0,0,2,1,home_improvement,D3,36,299,42741,15.0000000222,1
4404,0,0,4,FL,110000,Individual,28753,48.9,0,0,10.05,2004,4,Manager,A,MORTGAGE,w,5.31,2019,5500,2,10,0,0,0,4352.16,0,0,credit_card,A1,36,0,258779,0,0
4405,0,0,6,FL,145000,Individual,7210,34.6,0,0,16.15,1990,1,Manager,C,MORTGAGE,w,15.05,2017,40000,1,12,0,0,0,0,0,0,debt_consolidation,C4,60,0,79312,0,1
4406,0,0,7,FL,75000,Individual,9034,50.4,0,0,14.26,1999,1,Manager,A,MORTGAGE,w,7.49,2017,8400,3,19,0,0,0,0,0,0,debt_consolidation,A4,36,0,171654,0,1
4407,0,0,4,FL,57000,Individual,3543,59.2,0,0,16.99,2006,6,Manager,A,RENT,w,8.9,2019,12000,0,9,0,0,0,0,0,0,debt_consolidation,A5,36,775,31891,19.05,0
4408,0,0,1,FL,65000,Individual,45708,43.4,0,0,19.85,1994,10,Manager,B,OWN,w,9.49,2019,13000,2,4,0,0,0,2430.62,0,0,debt_consolidation,B2,36,0,182830,0,0
4409,0,0,9,FL,65000,Individual,9703,74.7,2,0,26.33,2001,7,Manager,C,RENT,w,14.99,2019,5000,4,14,0,1,0,0,0,0,debt_consolidation,C5,36,0,135842,0,1
4410,0,0,11,FL,35000,Individual,249,13.2,0,0,20.52,2001,10,Manager,C,MORTGAGE,w,13.18,2019,5000,0,19,0,0,0,0,0,0,debt_consolidation,C3,36,0,4739,0,1
4411,0,0,7,FL,135000,Individual,1427,25.6,0,0,12.3,2002,10,Manager,A,OWN,f,8.39,2016,30000,0,21,0,0,0,0,0,0,debt_consolidation,A5,36,0,29964,0,1
4412,0,0,9,FL,200000,Individual,26799,49.2,0,0,18.83,1999,5,Manager,A,OWN,f,6.24,2019,16000,2,12,0,0,0,0,0,0,credit_card,A2,36,0,321586,0,1
4413,0,0,14,FL,37000,Individual,529,49.5,1,0,7.95,2002,5,Manager,B,RENT,f,11.99,2019,8500,0,16,0,0,0,0,0,0,debt_consolidation,B5,36,0,8462,0,0
4414,0,0,5,FL,86000,Individual,14975,59.6,0,0,27.34,1993,10,Manager,B,MORTGAGE,f,11.47,2019,30000,5,19,0,0,0,0,0,0,debt_consolidation,B5,36,0,269541,0,1
4415,0,0,1,FL,78000,Joint App,3062,9.8,0,0,3.75,1996,3,Manager,A,OWN,w,6.67,2019,17000,1,4,0,0,0,14836.79,0,0,debt_consolidation,A2,36,0,12247,0,1
4416,0,0,7,FL,75000,Joint App,28235,47.1,1,0,29.52,2004,7,Manager,A,MORTGAGE,w,6.67,2019,25000,1,13,0,0,0,20521.39,0,0,debt_consolidation,A2,36,0,367057,0,0
4417,0,0,5,IL,92200,Individual,42695,54.1,0,0,5.78,1995,2,Manager,A,MORTGAGE,w,7.26,2016,18000,7,9,0,0,0,0,0,0,home_improvement,A4,36,0,384257,0,0
4418,0,0,4,IL,61000,Individual,125,28.8,0,0,5.13,2010,5,Manager,C,RENT,w,14.49,2019,10000,0,9,0,0,0,0,0,0,debt_consolidation,C4,36,0,1126,0,1
4419,0,0,4,IL,130000,Individual,49196,89.2,0,0,4.98,2006,3,Manager,C,MORTGAGE,w,13.49,2018,9000,1,6,0,0,0,0,0,0,debt_consolidation,C2,36,0,295173,0,1
4420,0,0,12,IL,52000,Individual,1708,29.2,0,0,33.81,1984,6,Manager,C,RENT,w,12.59,2019,21600,0,27,0,0,0,0,0,0,credit_card,C2,36,0,42690,0,1
4421,0,0,16,IL,150000,Individual,2046,19.9,1,0,10.26,1999,6,Manager,A,RENT,w,5.32,2019,22000,2,25,0,0,0,0,0,0,credit_card,A1,36,75,49094,0,0
4422,0,0,9,IL,62000,Individual,1828,20.4,0,0,20.23,2005,7,Manager,B,RENT,w,10.91,2019,5000,0,17,0,0,0,3379.03,0,0,car,B4,36,0,31070,0,0
4423,0,0,4,IL,115000,Individual,36616,45.9,0,0,10.45,1996,10,Manager,C,MORTGAGE,w,16.02,2019,24000,4,13,0,0,0,0,0,0,debt_consolidation,C5,60,0,402778,0,1
4424,0,0,11,IL,80000,Individual,807,16.7,0,0,11.94,2003,10,Manager,B,OWN,w,10.08,2019,18000,1,21,0,0,0,14910.99,0,0,debt_consolidation,B1,36,6034,16941,0,1
4425,0,0,6,IL,27500,Individual,2863,84.1,0,0,20.56,2001,10,Manager,D,MORTGAGE,f,15.59,2019,9350,1,11,0,0,0,0,0,0,debt_consolidation,D1,36,101,31493,0,0
4426,0,0,10,CA,110000,Individual,9307,79.5,2,0,29.81,1986,8,Manager,E,MORTGAGE,w,23.99,2018,20000,2,7,0,0,0,0,0,0,debt_consolidation,E2,60,0,65152,0,1
4427,0,0,2,CA,130000,Individual,31418,86.6,1,0,12.65,1998,4,Manager,B,RENT,w,9.76,2019,1000,1,10,0,0,0,0,0,0,major_purchase,B3,36,0,314182,0,1
4428,0,0,6,CA,62000,Individual,33855,0,0,0,19.2,2004,10,Manager,A,MORTGAGE,w,7.89,2017,8000,3,11,0,0,0,0,0,0,debt_consolidation,A5,36,1740,372410,0,1
4429,0,0,1,CA,86400,Individual,87906,98.1,0,0,9.81,2004,10,Manager,B,MORTGAGE,w,9.75,2019,12000,1,5,0,0,0,382.66,2,0,debt_consolidation,B3,36,0,439531,0,1
4430,0,0,6,CA,50000,Individual,2147,56.5,0,0,23.11,2005,6,Manager,D,RENT,w,16.29,2019,23000,0,12,0,0,0,0,0,0,debt_consolidation,D2,60,0,25761,0,1
4431,0,0,1,CA,63000,Individual,6122,99.7,0,0,33.57,2002,7,Manager,B,RENT,w,11.67,2018,15000,0,10,0,0,0,0,0,0,credit_card,B4,36,0,48977,0,1
4432,0,0,6,CA,110000,Individual,7186,42,0,0,27.31,2000,1,Manager,F,RENT,w,29.49,2019,35000,0,10,0,0,0,0,4,2,debt_consolidation,F2,60,1441,71857,0,1
4433,0,0,12,CA,80000,Individual,6635,3.1,0,0,9.24,1987,10,Manager,A,MORTGAGE,w,6.97,2017,21000,1,24,0,0,0,0,0,0,debt_consolidation,A3,60,0,159240,0,1
4434,0,0,3,CA,77000,Individual,30174,54.9,0,0,34.26,2001,8,Manager,B,MORTGAGE,w,10.99,2016,20000,1,9,0,0,0,0,0,0,debt_consolidation,B4,36,0,241394,0,0
4435,0,0,3,CA,60000,Individual,18078,92,1,0,22.24,1997,4,Manager,C,MORTGAGE,w,13.35,2017,15000,2,16,0,0,0,0,0,0,debt_consolidation,C2,60,0,289249,0,1
4436,0,0,4,CA,92000,Individual,16768,77,2,0,25.78,1996,10,Manager,C,RENT,w,12.74,2019,20400,0,13,0,1,0,0,0,0,credit_card,C1,36,0,201217,0,1
4437,0,0,4,CA,55216,Individual,2464,41.5,0,0,29.97,2005,10,Manager,A,RENT,w,8.46,2019,15000,0,16,0,0,0,13136.46,0,0,credit_card,A5,36,0,39425,0,1
4438,0,0,2,CA,31500,Individual,4178,49.7,0,0,26.51,2004,10,Manager,B,RENT,w,9.44,2019,6000,0,5,0,0,0,4025.73,0,0,credit_card,B1,36,0,20888,0,0
4439,0,0,5,CA,166000,Individual,3646,26.7,0,0,3.74,2002,2,Manager,C,MORTGAGE,w,13.67,2017,5600,2,5,0,0,0,0,5,3,debt_consolidation,C3,36,0,18231,0,1
4440,0,0,6,CA,60000,Individual,5502,36.4,0,0,21.86,1997,4,Manager,C,RENT,w,14.08,2018,12500,0,6,0,0,0,0,3,0,debt_consolidation,C3,36,0,33011,0,1
4441,0,0,11,CA,65000,Individual,5019,15.5,0,0,19.68,2012,2,Manager,C,MORTGAGE,w,13.59,2019,25000,0,15,0,0,0,0,0,0,major_purchase,C2,60,0,75291,0,1
4442,0,0,4,CA,154000,Individual,6363,29.2,0,0,7,2006,3,Manager,B,MORTGAGE,w,9.44,2019,12000,1,7,0,0,0,7730.73,0,0,debt_consolidation,B1,36,0,38180,0,0
4443,0,0,10,CA,98000,Individual,82206,89.7,0,0,10.94,1987,10,Manager,F,OWN,w,25.88,2018,30000,4,9,0,0,0,0,0,0,home_improvement,F4,60,0,739851,0,1
4444,0,0,6,CA,82000,Individual,3469,57.5,0,0,13.51,2004,5,Manager,B,RENT,w,9.17,2017,14000,0,12,0,0,0,0,0,0,credit_card,B2,36,0,34693,0,1
4445,0,0,16,CA,74000,Individual,7046,24.8,0,0,35.08,2004,6,Manager,B,RENT,w,10.15,2018,9600,0,22,0,0,0,0,0,0,debt_consolidation,B2,36,0,155021,0,1
4446,0,0,1,CA,120000,Individual,3489,23,0,0,11.64,1991,10,Manager,C,RENT,w,12.99,2019,30000,0,14,0,0,0,0,0,0,small_business,C2,36,0,38377,0,1
4447,0,0,7,CA,121000,Individual,957,2.8,0,0,8.57,2005,4,Manager,B,RENT,w,11.49,2017,35000,0,23,0,0,0,0,0,0,home_improvement,B5,36,0,22012,0,1
4448,0,0,1,CA,66000,Individual,32886,76.7,1,0,17,2002,4,Manager,B,MORTGAGE,w,10.9,2019,8100,1,9,0,0,0,6107.56,0,0,debt_consolidation,B4,36,0,295976,0,0
4449,0,0,2,CA,120000,Individual,4958,89.2,0,0,13.8,2003,5,Manager,B,RENT,w,10.91,2019,8000,0,10,0,0,0,5194.23,0,0,debt_consolidation,B4,36,0,49576,0,0
4450,0,0,3,CA,60000,Individual,1321,35.1,0,0,28.14,2006,10,Manager,C,RENT,w,13.99,2019,12000,0,9,0,0,0,3863.54,0,0,debt_consolidation,C3,36,0,11891,41,1
4451,0,0,1,CA,150000,Individual,24828,26.9,1,0,11.32,1998,10,Manager,A,MORTGAGE,w,6.67,2019,31050,3,19,0,0,0,27897.95,0,0,credit_card,A2,36,0,471730,0,1
4452,0,0,10,CA,80000,Individual,23075,31.7,0,0,12.92,2003,10,Manager,C,OWN,w,13.67,2018,12000,4,12,0,0,0,0,0,0,debt_consolidation,C3,36,0,276895,0,0
